Fotograma,tipo_objeto,confianza,ID,x1,y1,x2,y2,Matricula,Confianza,mx1,my1,mx2,my2,texto_matricula
1509,person,0.68,4,734,286,772,394,No,,,,,,
1509,car,0.67,5,1431,323,1515,383,Si,0,0,0,0,0,???
1509,car,0.65,6,1339,319,1417,378,Si,0,0,0,0,0,???
1509,car,0.18,7,1292,318,1344,348,Si,0.45,0,0,0,0,???
1510,car,0.77,1,958,306,1099,360,Si,0,0,0,0,0,???
1510,car,0.69,2,1206,309,1294,384,Si,0,0,0,0,0,???
1510,car,0.68,3,1432,322,1517,383,Si,0,0,0,0,0,???
1510,person,0.66,4,776,285,810,394,No,,,,,,
1510,car,0.64,5,1338,320,1415,378,Si,0,0,0,0,0,???
1511,car,0.73,1,1207,308,1295,384,Si,0,0,0,0,0,???
1511,car,0.69,2,1430,323,1517,383,Si,0,0,0,0,0,???
1511,person,0.68,3,777,286,811,394,No,,,,,,
1511,car,0.68,4,962,306,1102,359,Si,0,0,0,0,0,???
1511,car,0.65,5,1336,319,1415,378,Si,0,0,0,0,0,???
1511,person,0.61,6,589,286,630,402,No,,,,,,
1512,car,0.75,1,964,306,1104,359,Si,0,0,0,0,0,???
1512,car,0.11,2,1208,309,1296,386,Si,0.11,0,0,0,0,???
1512,car,0.68,3,1429,323,1518,384,Si,0,0,0,0,0,???
1512,person,0.68,4,776,283,813,394,No,,,,,,
1512,car,0.64,5,1335,320,1414,377,Si,0,0,0,0,0,???
1513,car,0.73,1,969,307,1110,361,Si,0,0,0,0,0,???
1513,person,0.71,2,587,284,626,402,No,,,,,,
1513,car,0.71,3,1209,309,1298,386,Si,0,0,0,0,0,???
1513,person,0.66,4,779,283,814,395,No,,,,,,
1513,car,0.65,5,1335,320,1412,376,Si,0,0,0,0,0,???
1513,car,0.64,6,1427,323,1519,384,Si,0,0,0,0,0,???
1514,car,0.76,1,1209,309,1299,386,Si,0,0,0,0,0,???
1514,car,0.73,2,971,307,1111,361,Si,0,0,0,0,0,???
1514,car,0.68,3,1334,321,1410,377,Si,0,0,0,0,0,???
1514,car,0.68,4,1432,323,1520,383,Si,0,0,0,0,0,???
1514,person,0.66,5,779,281,815,397,No,,,,,,
1514,person,0.63,6,586,287,624,401,No,,,,,,
1515,car,0.78,1,1208,310,1301,389,Si,0,0,0,0,0,???
1515,car,0.75,2,972,308,1111,360,Si,0,0,0,0,0,???
1515,person,0.7,3,582,286,623,403,No,,,,,,
1515,car,0.68,4,1433,323,1516,383,Si,0,0,0,0,0,???
1515,person,0.66,5,780,282,815,394,No,,,,,,
1515,car,0.66,6,1334,322,1408,376,Si,0,0,0,0,0,???
1516,car,0.77,1,1208,310,1302,390,Si,0,0,0,0,0,???
1516,car,0.74,2,975,307,1118,360,Si,0,0,0,0,0,???
1516,car,0.69,3,1432,322,1514,383,Si,0,0,0,0,0,???
1516,car,0.69,4,1332,322,1406,374,Si,0,0,0,0,0,???
1516,person,0.66,5,578,286,623,403,No,,,,,,
1516,person,0.65,6,781,284,816,395,No,,,,,,
1517,car,0.8,1,1207,310,1304,392,Si,0,0,0,0,0,???
1517,car,0.77,2,977,306,1120,359,Si,0,0,0,0,0,???
1517,car,0.72,3,1331,322,1404,373,Si,0,0,0,0,0,???
1517,car,0.68,4,1432,322,1513,383,Si,0,0,0,0,0,???
1517,person,0.68,5,782,282,816,392,No,,,,,,
1517,person,0.61,6,575,285,621,404,No,,,,,,
1518,car,0.79,1,1207,309,1304,392,Si,0,0,0,0,0,???
1518,car,0.73,2,981,307,1118,359,Si,0,0,0,0,0,???
1518,car,0.72,3,1331,322,1402,373,Si,0,0,0,0,0,???
1518,person,0.7,4,784,285,816,394,No,,,,,,
1518,car,0.7,5,1433,322,1514,383,Si,0,0,0,0,0,???
1519,car,0.79,1,1207,309,1304,394,Si,0,0,0,0,0,???
1519,car,0.72,2,1333,321,1402,371,Si,0,0,0,0,0,???
1519,person,0.71,3,784,284,818,396,No,,,,,,
1519,car,0.71,4,1432,322,1514,383,Si,0,0,0,0,0,???
1519,car,0.69,5,983,309,1130,359,Si,0,0,0,0,0,???
1520,car,0.78,1,1208,311,1305,395,Si,0,0,0,0,0,???
1520,person,0.73,2,784,283,818,394,No,,,,,,
1520,car,0.73,3,989,309,1134,359,Si,0,0,0,0,0,???
1520,car,0.72,4,1331,321,1400,371,Si,0,0,0,0,0,???
1520,car,0.69,5,1432,322,1513,382,Si,0,0,0,0,0,???
1521,car,0.8,1,1207,310,1306,397,Si,0,0,0,0,0,???
1521,car,0.75,2,994,309,1136,359,Si,0,0,0,0,0,???
1521,person,0.73,3,784,285,819,395,No,,,,,,
1521,car,0.7,4,1836,383,1919,517,Si,0,0,0,0,0,???
1521,car,0.69,5,1431,322,1513,382,Si,0,0,0,0,0,???
1521,car,0.67,6,1329,322,1400,371,Si,0,0,0,0,0,???
1522,car,0.8,1,1206,309,1307,397,Si,0,0,0,0,0,???
1522,car,0.77,2,995,310,1138,360,Si,0,0,0,0,0,???
1522,person,0.73,3,784,287,819,394,No,,,,,,
1522,car,0.7,4,1330,321,1399,370,Si,0,0,0,0,0,???
1522,car,0.69,5,1432,322,1513,382,Si,0,0,0,0,0,???
1523,car,0.82,1,1207,310,1308,398,Si,0,0,0,0,0,???
1523,person,0.74,2,784,285,821,394,No,,,,,,
1523,car,0.71,3,1330,322,1399,370,Si,0,0,0,0,0,???
1523,car,0.68,4,996,307,1138,359,Si,0,0,0,0,0,???
1523,car,0.67,5,1432,322,1513,382,Si,0,0,0,0,0,???
1523,person,0.63,6,743,292,778,393,No,,,,,,
1524,car,0.84,1,1206,310,1311,400,Si,0,0,0,0,0,???
1524,person,0.75,2,785,286,821,394,No,,,,,,
1524,car,0.69,3,1001,308,1142,360,Si,0,0,0,0,0,???
1524,car,0.68,4,1330,323,1397,369,Si,0,0,0,0,0,???
1524,car,0.68,5,1432,322,1513,383,Si,0,0,0,0,0,???
1524,person,0.64,6,743,296,779,394,No,,,,,,
1524,person,0.62,7,1788,319,1919,495,No,,,,,,
1525,car,0.86,1,1205,309,1311,400,Si,0,0,0,0,0,???
1525,person,0.72,2,1775,321,1903,482,No,,,,,,
1525,person,0.7,3,787,289,823,396,No,,,,,,
1525,car,0.69,4,1329,322,1396,369,Si,0,0,0,0,0,???
1525,car,0.67,5,1431,322,1512,382,Si,0,0,0,0,0,???
1525,car,0.65,6,1002,308,1144,359,Si,0,0,0,0,0,???
1526,car,0.88,1,1206,309,1312,401,Si,0,0,0,0,0,???
1526,car,0.7,2,1328,323,1395,368,Si,0,0,0,0,0,???
1526,person,0.69,3,1762,321,1882,472,No,,,,,,
1526,person,0.69,4,790,287,825,394,No,,,,,,
1526,car,0.67,5,1431,322,1511,382,Si,0,0,0,0,0,???
1526,car,0.64,6,1003,308,1144,358,Si,0,0,0,0,0,???
1526,person,0.62,7,554,283,602,405,No,,,,,,
1527,car,0.87,1,1205,309,1315,402,Si,0,0,0,0,0,???
1527,person,0.72,2,791,286,825,394,No,,,,,,
1527,car,0.7,3,1328,322,1393,369,Si,0,0,0,0,0,???
1527,car,0.68,4,1431,322,1511,382,Si,0,0,0,0,0,???
1528,car,0.88,1,1204,309,1315,404,Si,0,0,0,0,0,???
1528,car,0.74,2,1327,321,1392,370,Si,0,0,0,0,0,???
1528,person,0.72,3,792,286,828,393,No,,,,,,
1528,car,0.69,4,1431,322,1510,382,Si,0,0,0,0,0,???
1528,person,0.61,5,746,290,787,393,No,,,,,,
1529,car,0.85,1,1205,308,1318,404,Si,0,0,0,0,0,???
1529,person,0.77,2,793,285,829,393,No,,,,,,
1529,car,0.76,3,1328,321,1392,369,Si,0,0,0,0,0,???
1529,car,0.69,4,1431,322,1511,382,Si,0,0,0,0,0,???
1529,person,0.65,5,1721,318,1821,462,No,,,,,,
1530,car,0.87,1,1205,308,1319,405,Si,0,0,0,0,0,???
1530,person,0.75,2,793,283,830,393,No,,,,,,
1530,car,0.75,3,1329,321,1390,368,Si,0,0,0,0,0,???
1530,car,0.7,4,1432,322,1511,382,Si,0,0,0,0,0,???
1530,person,0.66,5,539,272,593,408,No,,,,,,
1530,person,0.64,6,1705,314,1804,472,No,,,,,,
1530,person,0.63,7,749,293,786,391,No,,,,,,
1531,car,0.87,1,1204,307,1321,407,Si,0,0,0,0,0,???
1531,person,0.78,2,794,283,832,393,No,,,,,,
1531,car,0.76,3,1327,321,1390,369,Si,0,0,0,0,0,???
1531,car,0.7,4,1432,322,1511,382,Si,0,0,0,0,0,???
1531,person,0.66,5,748,295,788,390,No,,,,,,
1531,person,0.65,6,1685,315,1789,469,No,,,,,,
1531,person,0.65,7,538,273,591,407,No,,,,,,
1532,car,0.85,1,1205,306,1322,408,Si,0,0,0,0,0,???
1532,person,0.78,2,794,283,832,392,No,,,,,,
1532,car,0.75,3,1326,322,1389,369,Si,0,0,0,0,0,???
1532,person,0.71,4,748,295,787,389,No,,,,,,
1532,car,0.7,5,1432,322,1511,382,Si,0,0,0,0,0,???
1532,person,0.64,6,536,270,586,408,No,,,,,,
1533,car,0.88,1,1204,306,1325,410,Si,0,0,0,0,0,???
1533,person,0.8,2,793,282,832,392,No,,,,,,
1533,car,0.73,3,1327,322,1388,368,Si,0,0,0,0,0,???
1533,car,0.71,4,1432,322,1512,382,Si,0,0,0,0,0,???
1533,person,0.68,5,750,294,788,389,No,,,,,,
1534,car,0.89,1,1204,306,1328,412,Si,0,0,0,0,0,???
1534,person,0.82,2,794,284,833,391,No,,,,,,
1534,person,0.75,3,750,290,787,390,No,,,,,,
1534,car,0.74,4,1328,322,1389,368,Si,0,0,0,0,0,???
1534,car,0.72,5,1432,322,1512,382,Si,0,0,0,0,0,???
1535,car,0.89,1,1202,306,1332,413,Si,0,0,0,0,0,???
1535,person,0.79,2,795,284,833,390,No,,,,,,
1535,person,0.77,3,749,288,788,388,No,,,,,,
1535,car,0.76,4,1330,322,1387,368,Si,0,0,0,0,0,???
1535,car,0.73,5,1433,321,1512,382,Si,0,0,0,0,0,???
1536,car,0.87,1,1202,307,1332,415,Si,0,0,0,0,0,???
1536,person,0.79,2,795,285,833,393,No,,,,,,
1536,car,0.77,3,1329,322,1386,366,Si,0,0,0,0,0,???
1536,person,0.75,4,750,289,789,386,No,,,,,,
1536,car,0.72,5,1433,322,1512,382,Si,0,0,0,0,0,???
1537,car,0.87,1,1204,306,1335,417,Si,0,0,0,0,0,???
1537,person,0.75,2,797,286,832,391,No,,,,,,
1537,person,0.74,3,753,296,788,385,No,,,,,,
1537,car,0.74,4,1326,321,1387,364,Si,0,0,0,0,0,???
1537,car,0.72,5,1433,322,1512,382,Si,0,0,0,0,0,???
1538,car,0.89,1,1202,305,1338,418,Si,0,0,0,0,0,???
1538,car,0.74,2,1326,321,1386,363,Si,0,0,0,0,0,???
1538,person,0.73,3,798,285,832,388,No,,,,,,
1538,person,0.73,4,753,296,787,385,No,,,,,,
1538,car,0.73,5,1433,322,1512,382,Si,0,0,0,0,0,???
1538,person,0.66,6,513,276,571,411,No,,,,,,
1538,person,0.62,7,1613,318,1694,447,No,,,,,,
1539,car,0.84,1,1205,306,1340,421,Si,0,0,0,0,0,???
1539,car,0.73,2,1433,322,1512,382,Si,0,0,0,0,0,???
1539,person,0.72,3,797,285,833,392,No,,,,,,
1539,car,0.72,4,1328,322,1383,362,Si,0,0,0,0,0,???
1539,person,0.7,5,754,296,787,385,No,,,,,,
1539,person,0.64,6,514,274,570,411,No,,,,,,
1540,car,0.83,1,1206,305,1340,423,Si,0,0,0,0,0,???
1540,car,0.73,2,1433,322,1512,382,Si,0,0,0,0,0,???
1540,person,0.71,3,799,286,832,390,No,,,,,,
1540,person,0.69,4,511,276,568,411,No,,,,,,
1540,car,0.67,5,1326,321,1382,362,Si,0,0,0,0,0,???
1540,person,0.67,6,754,293,787,387,No,,,,,,
1540,car,0.64,7,1075,307,1175,360,Si,0,0,0,0,0,???
1540,car,0.62,8,1100,308,1176,358,Si,0,0,0,0,0,???
1541,car,0.83,1,1205,305,1346,426,Si,0,0,0,0,0,???
1541,person,0.75,2,512,284,565,412,No,,,,,,
1541,car,0.73,3,1433,322,1512,382,Si,0,0,0,0,0,???
1541,person,0.69,4,800,285,832,388,No,,,,,,
1541,car,0.68,5,1327,321,1380,362,Si,0,0,0,0,0,???
1541,person,0.64,6,1581,312,1659,457,No,,,,,,
1541,car,0.64,7,1104,309,1176,358,Si,0,0,0,0,0,???
1542,car,0.83,1,1207,306,1347,427,Si,0,0,0,0,0,???
1542,person,0.73,2,510,284,561,411,No,,,,,,
1542,car,0.73,3,1433,322,1512,382,Si,0,0,0,0,0,???
1542,person,0.7,4,800,284,833,390,No,,,,,,
1542,car,0.69,5,1102,306,1177,359,Si,0,0,0,0,0,???
1542,car,0.68,6,1331,322,1380,363,Si,0,0,0,0,0,???
1542,person,0.63,7,755,288,787,387,No,,,,,,
1543,car,0.83,1,1207,305,1350,428,Si,0,0,0,0,0,???
1543,car,0.73,2,1433,322,1512,382,Si,0,0,0,0,0,???
1543,car,0.72,3,1106,307,1178,360,Si,0,0,0,0,0,???
1543,person,0.7,4,800,283,834,389,No,,,,,,
1543,person,0.7,5,1570,313,1642,452,No,,,,,,
1543,person,0.64,6,756,287,788,386,No,,,,,,
1543,person,0.63,7,507,281,557,411,No,,,,,,
1543,car,0.61,8,1332,322,1381,362,Si,0,0,0,0,0,???
1544,car,0.81,1,1208,303,1350,430,Si,0,0,0,0,0,???
1544,car,0.75,2,1108,308,1178,361,Si,0,0,0,0,0,???
1544,car,0.73,3,1433,322,1512,382,Si,0,0,0,0,0,???
1544,person,0.71,4,800,282,834,389,No,,,,,,
1545,car,0.78,1,1209,302,1355,430,Si,0,0,0,0,0,???
1545,car,0.73,2,1107,307,1179,361,Si,0,0,0,0,0,???
1545,car,0.73,3,1433,322,1512,382,Si,0,0,0,0,0,???
1545,person,0.72,4,800,284,835,389,No,,,,,,
1545,person,0.68,5,756,289,792,388,No,,,,,,
1546,car,0.28,1,1209,301,1360,432,Si,0.28,0,0,0,0,T
1546,car,0.74,2,1108,306,1179,362,Si,0,0,0,0,0,???
1546,car,0.64,3,1433,322,1512,382,Si,0.64,0,0,0,0,???
1546,person,0.72,4,801,283,835,390,No,,,,,,
1546,person,0.68,5,757,291,795,389,No,,,,,,
1546,person,0.62,6,503,280,551,410,No,,,,,,
1547,car,0.11,1,1209,300,1364,433,Si,0.11,0,0,0,0,???
1547,car,0.73,2,1433,322,1512,382,Si,0,0,0,0,0,???
1547,car,0.72,3,1110,305,1179,362,Si,0,0,0,0,0,???
1547,person,0.72,4,757,292,796,389,No,,,,,,
1547,person,0.71,5,801,284,835,389,No,,,,,,
1548,car,0.27,1,1209,301,1368,436,Si,0.27,0,0,0,0,0T7
1548,car,0.15,2,1433,322,1512,382,Si,0.15,0,0,0,0,ITZ
1548,car,0.72,3,1111,305,1181,363,Si,0,0,0,0,0,???
1548,person,0.71,4,757,293,796,389,No,,,,,,
1548,person,0.7,5,802,284,835,389,No,,,,,,
1549,person,0.73,1,757,294,796,385,No,,,,,,
1549,car,0.72,2,1433,321,1512,382,Si,0,0,0,0,0,???
1549,person,0.72,3,802,284,835,389,No,,,,,,
1549,car,0.75,4,1208,301,1369,438,Si,0.75,0,0,0,0,TTM
1549,car,0.71,5,1108,306,1183,363,Si,0,0,0,0,0,???
1549,person,0.64,6,492,284,544,408,No,,,,,,
1550,person,0.72,1,803,285,836,391,No,,,,,,
1550,car,0.69,2,1208,300,1374,445,Si,0.69,0,0,0,0,47
1550,person,0.71,3,757,291,797,385,No,,,,,,
1550,car,0.71,4,1433,322,1513,381,Si,0,0,0,0,0,???
1550,car,0.71,5,1109,306,1184,362,Si,0,0,0,0,0,???
1550,person,0.67,6,485,282,543,407,No,,,,,,
1550,person,0.63,7,1534,312,1597,438,No,,,,,,
1551,car,0.7,1,1209,300,1378,449,Si,0.7,0,0,0,0,428
1551,car,0.17,2,1433,321,1513,381,Si,0.17,0,0,0,0,???
1551,person,0.71,3,804,285,837,390,No,,,,,,
1551,person,0.7,4,758,289,797,384,No,,,,,,
1551,person,0.66,5,485,278,541,406,No,,,,,,
1551,person,0.64,6,1527,315,1590,438,No,,,,,,
1551,car,0.64,7,1103,306,1187,363,Si,0,0,0,0,0,???
1552,car,0.8,1,1211,299,1383,451,Si,0.8,0,0,0,0,928577T
1552,car,0.75,2,1431,320,1515,382,Si,0,0,0,0,0,???
1552,person,0.73,3,805,286,838,390,No,,,,,,
1552,person,0.69,4,759,291,797,386,No,,,,,,
1552,car,0.65,5,1104,307,1188,363,Si,0,0,0,0,0,???
1552,person,0.64,6,481,272,540,412,No,,,,,,
1553,car,0.85,1,1212,299,1390,450,Si,0.85,0,0,0,0,JOZBST7
1553,car,0.74,2,1432,320,1516,381,Si,0,0,0,0,0,???
1553,person,0.74,3,760,294,798,387,No,,,,,,
1553,person,0.74,4,805,286,838,390,No,,,,,,
1553,person,0.67,5,482,272,535,413,No,,,,,,
1553,car,0.66,6,1103,306,1188,362,Si,0,0,0,0,0,???
1553,person,0.63,7,1520,312,1572,429,No,,,,,,
1554,car,0.76,1,1213,299,1396,456,Si,0.76,0,0,0,0,4O85TT
1554,car,0.78,2,1432,319,1516,382,Si,0,0,0,0,0,???
1554,person,0.73,3,760,297,800,385,No,,,,,,
1554,person,0.71,4,1514,312,1570,428,No,,,,,,
1554,person,0.7,5,806,287,838,389,No,,,,,,
1554,person,0.65,6,479,275,531,414,No,,,,,,
1554,car,0.63,7,1104,306,1189,362,Si,0,0,0,0,0,???
1555,car,0.85,1,1216,298,1403,458,Si,0.85,0,0,0,0,J8TFZC
1555,car,0.75,2,1432,321,1518,382,Si,0,0,0,0,0,???
1555,person,0.73,3,806,287,839,389,No,,,,,,
1555,person,0.68,4,1512,314,1561,425,No,,,,,,
1555,person,0.66,5,762,299,798,386,No,,,,,,
1555,person,0.63,6,476,276,530,414,No,,,,,,
1555,car,0.61,7,1110,307,1189,362,Si,0,0,0,0,0,???
1556,car,0.77,1,1214,297,1409,465,Si,0.77,0,0,0,0,J28507
1556,person,0.72,2,807,288,839,387,No,,,,,,
1556,car,0.14,3,1434,322,1514,381,Si,0.14,0,0,0,0,???
1556,person,0.71,4,1507,315,1557,428,No,,,,,,
1556,person,0.71,5,764,296,799,388,No,,,,,,
1556,person,0.64,6,475,274,528,415,No,,,,,,
1557,car,0.72,1,1213,298,1418,469,Si,0.72,0,0,0,0,44O265FE7
1557,person,0.73,2,807,288,839,387,No,,,,,,
1557,person,0.72,3,764,295,798,391,No,,,,,,
1557,car,0.69,4,1433,323,1514,379,Si,0,0,0,0,0,???
1557,car,0.68,5,1109,310,1199,363,Si,0,0,0,0,0,???
1557,person,0.64,6,1503,323,1555,426,No,,,,,,
1557,person,0.63,7,471,273,524,415,No,,,,,,
1558,car,0.71,1,1216,299,1426,473,Si,0.71,0,0,0,0,JO265FEZ
1558,person,0.72,2,808,288,840,387,No,,,,,,
1558,person,0.72,3,764,295,799,390,No,,,,,,
1558,person,0.71,4,468,279,519,416,No,,,,,,
1558,car,0.7,5,1106,309,1199,364,Si,0,0,0,0,0,???
1558,car,0.69,6,1435,322,1513,382,Si,0,0,0,0,0,???
1559,car,0.79,1,1215,298,1433,477,Si,0.79,0,0,0,0,828567
1559,person,0.73,2,808,288,842,387,No,,,,,,
1559,car,0.73,3,1434,322,1511,381,Si,0,0,0,0,0,???
1559,car,0.72,4,1107,307,1199,366,Si,0,0,0,0,0,???
1559,person,0.69,5,767,293,799,389,No,,,,,,
1559,person,0.69,6,465,273,519,416,No,,,,,,
1560,car,0.83,1,1216,298,1446,483,Si,0.83,0,0,0,0,128517
1560,car,0.77,2,1107,307,1200,367,Si,0,0,0,0,0,???
1560,person,0.71,3,808,288,842,387,No,,,,,,
1560,car,0.67,4,1434,322,1507,381,Si,0,0,0,0,0,???
1560,person,0.65,5,767,291,799,388,No,,,,,,
1560,person,0.65,6,461,279,512,415,No,,,,,,
1561,car,0.72,1,1221,296,1454,484,Si,0.72,0,0,0,0,0285F1Z
1561,car,0.72,2,1107,305,1202,368,Si,0,0,0,0,0,???
1561,car,0.7,3,1434,321,1504,381,Si,0,0,0,0,0,???
1561,person,0.68,4,808,287,842,383,No,,,,,,
1562,car,0.67,1,1224,292,1465,490,Si,0.67,0,0,0,0,185
1562,person,0.67,2,810,287,843,382,No,,,,,,
1562,car,0.65,3,1110,305,1205,368,Si,0,0,0,0,0,???
1562,car,0.64,4,1440,323,1505,381,Si,0,0,0,0,0,???
1562,person,0.63,5,453,274,509,421,No,,,,,,
1563,car,0.69,1,1226,292,1478,497,Si,0.69,0,0,0,0,30285772
1563,car,0.75,2,1109,305,1205,369,Si,0,0,0,0,0,???
1563,person,0.71,3,812,287,844,386,No,,,,,,
1563,person,0.69,4,452,279,507,419,No,,,,,,
1564,car,0.59,1,1228,293,1491,503,Si,0.59,0,0,0,0,0285F47
1564,person,0.7,2,813,286,845,385,No,,,,,,
1564,person,0.69,3,451,278,506,420,No,,,,,,
1564,car,0.67,4,1112,308,1205,367,Si,0,0,0,0,0,???
1565,car,0.21,1,1231,293,1505,506,Si,0.55,0,0,0,0,J2S5F
1565,person,0.72,2,812,287,845,387,No,,,,,,
1565,car,0.7,3,1114,306,1206,369,Si,0,0,0,0,0,???
1565,person,0.68,4,449,280,503,422,No,,,,,,
1566,car,0.59,1,1233,293,1518,513,Si,0.59,0,0,0,0,HO2S5T7
1566,person,0.75,2,813,286,846,386,No,,,,,,
1566,car,0.75,3,1116,307,1205,369,Si,0,0,0,0,0,???
1566,car,0.7,4,1213,314,1263,361,Si,0,0,0,0,0,???
1566,person,0.64,5,448,280,502,422,No,,,,,,
1567,car,0.78,1,1239,293,1532,522,Si,0.78,0,0,0,0,HO2S32Z
1567,person,0.73,2,445,281,496,424,No,,,,,,
1567,person,0.73,3,813,285,848,384,No,,,,,,
1567,car,0.71,4,1119,307,1206,369,Si,0,0,0,0,0,???
1567,car,0.68,5,1214,312,1262,360,Si,0,0,0,0,0,???
1568,car,0.75,1,1242,292,1552,526,Si,0.75,0,0,0,0,JO25SEKZL
1568,car,0.75,2,1119,308,1206,369,Si,0,0,0,0,0,???
1568,person,0.74,3,442,280,493,424,No,,,,,,
1568,person,0.69,4,816,284,847,388,No,,,,,,
1568,car,0.66,5,1213,311,1270,362,Si,0,0,0,0,0,???
1569,car,0.78,1,1245,293,1569,532,Si,0.78,0,0,0,0,402S52Z
1569,car,0.73,2,1119,308,1206,369,Si,0,0,0,0,0,???
1569,person,0.72,3,439,277,492,424,No,,,,,,
1569,person,0.68,4,816,285,848,388,No,,,,,,
1569,car,0.68,5,1213,310,1273,362,Si,0,0,0,0,0,???
1570,car,0.77,1,1253,292,1590,540,Si,0.77,0,0,0,0,525577
1570,person,0.74,2,438,274,489,424,No,,,,,,
1570,person,0.72,3,816,285,848,389,No,,,,,,
1570,car,0.7,4,1212,310,1277,361,Si,0,0,0,0,0,???
1570,car,0.66,5,1120,307,1208,369,Si,0,0,0,0,0,???
1571,car,0.74,1,1259,293,1612,544,Si,0.74,0,0,0,0,425572
1571,person,0.72,2,816,285,849,388,No,,,,,,
1571,car,0.69,3,1215,310,1277,361,Si,0,0,0,0,0,???
1571,person,0.66,4,438,276,488,425,No,,,,,,
1572,car,0.5,1,1264,292,1633,550,Si,0.5,0,0,0,0,92557
1572,person,0.74,2,816,283,850,387,No,,,,,,
1572,person,0.72,3,434,278,485,425,No,,,,,,
1572,car,0.68,4,1216,310,1278,362,Si,0,0,0,0,0,???
1572,car,0.62,5,1121,307,1214,370,Si,0,0,0,0,0,???
1573,car,0.71,1,1269,291,1659,561,Si,0.71,0,0,0,0,0255
1573,person,0.76,2,816,284,851,386,No,,,,,,
1573,person,0.71,3,430,277,484,427,No,,,,,,
1573,car,0.69,4,1216,309,1278,362,Si,0,0,0,0,0,???
1573,car,0.62,5,1121,308,1210,371,Si,0,0,0,0,0,???
1574,car,0.88,1,1275,291,1694,570,Si,0.88,0,0,0,0,???
1574,person,0.74,2,817,280,852,388,No,,,,,,
1574,person,0.72,3,427,277,483,427,No,,,,,,
1574,car,0.72,4,1122,310,1208,372,Si,0,0,0,0,0,???
1574,car,0.71,5,1214,310,1279,362,Si,0,0,0,0,0,???
1575,car,0.71,1,1281,291,1718,580,Si,0.71,0,0,0,0,EZSSEC
1575,car,0.73,2,1215,310,1279,362,Si,0,0,0,0,0,???
1575,person,0.73,3,817,283,852,387,No,,,,,,
1575,car,0.72,4,1122,307,1208,372,Si,0,0,0,0,0,???
1575,person,0.64,5,422,277,481,427,No,,,,,,
1576,car,0.56,1,1292,289,1754,588,Si,0.56,0,0,0,0,
1576,car,0.72,2,1216,310,1280,362,Si,0,0,0,0,0,???
1576,car,0.71,3,1122,307,1210,373,Si,0,0,0,0,0,???
1576,person,0.71,4,419,281,480,427,No,,,,,,
1576,person,0.67,5,818,286,853,388,No,,,,,,
1577,car,0.63,1,1300,290,1793,604,Si,0.63,0,0,0,0,???
1577,person,0.74,2,416,283,477,427,No,,,,,,
1577,car,0.71,3,1217,309,1280,363,Si,0,0,0,0,0,???
1577,car,0.7,4,1122,307,1211,374,Si,0,0,0,0,0,???
1577,person,0.64,5,819,288,854,389,No,,,,,,
1578,car,0.72,1,1309,289,1831,613,Si,0.72,0,0,0,0,???
1578,person,0.73,2,415,282,472,428,No,,,,,,
1578,person,0.68,3,822,288,855,386,No,,,,,,
1578,car,0.68,4,1123,307,1212,375,Si,0,0,0,0,0,???
1578,car,0.68,5,1217,309,1281,363,Si,0,0,0,0,0,???
1578,car,0.61,6,1291,321,1346,361,Si,0,0,0,0,0,???
1579,car,0.66,1,1323,286,1879,625,Si,0.66,0,0,0,0,???
1579,person,0.73,2,414,280,472,427,No,,,,,,
1579,car,0.71,3,1122,308,1214,377,Si,0,0,0,0,0,???
1579,person,0.65,4,821,288,854,384,No,,,,,,
1579,car,0.65,5,1217,309,1282,364,Si,0,0,0,0,0,???
1579,person,0.61,6,777,294,812,379,No,,,,,,
1580,car,0.48,1,1333,285,1919,642,Si,0.48,0,0,0,0,???
1580,person,0.79,2,411,276,476,426,No,,,,,,
1580,car,0.71,3,1124,310,1215,377,Si,0,0,0,0,0,???
1580,car,0.63,4,1219,309,1285,367,Si,0,0,0,0,0,???
1580,person,0.61,5,822,287,855,383,No,,,,,,
1581,car,0.83,1,1346,287,1919,655,Si,0.83,0,0,0,0,???
1581,person,0.81,2,408,276,469,426,No,,,,,,
1581,car,0.7,3,1123,309,1215,377,Si,0,0,0,0,0,???
1581,person,0.61,4,823,287,855,382,No,,,,,,
1582,car,0.74,1,1363,287,1919,669,Si,0.74,0,0,0,0,???
1582,person,0.8,2,402,275,462,426,No,,,,,,
1582,car,0.73,3,1121,310,1216,378,Si,0,0,0,0,0,???
1583,car,0.62,1,1376,285,1918,689,Si,0.62,0,0,0,0,???
1583,car,0.73,2,1120,309,1220,378,Si,0,0,0,0,0,???
1583,car,0.63,3,1221,306,1287,369,Si,0,0,0,0,0,???
1583,person,0.63,4,823,286,858,381,No,,,,,,
1583,person,0.63,5,400,275,455,425,No,,,,,,
1583,person,0.62,6,782,290,816,381,No,,,,,,
1584,car,0.93,1,1392,286,1918,713,Si,0,0,0,0,0,???
1584,person,0.77,2,397,270,452,427,No,,,,,,
1584,car,0.73,3,1117,309,1217,379,Si,0,0,0,0,0,???
1584,person,0.62,4,826,284,858,380,No,,,,,,
1584,car,0.18,5,1380,324,1436,361,Si,0.18,0,0,0,0,???
1585,car,0.94,1,1413,286,1918,729,Si,0,0,0,0,0,???
1585,person,0.76,2,394,268,446,426,No,,,,,,
1585,car,0.74,3,1116,309,1215,382,Si,0,0,0,0,0,???
1585,person,0.62,4,786,284,821,380,No,,,,,,
